,0_work,1_business,2_school,3_shopping,4_private/ridesharing,5_leisure,6_home
2018-01-02 05:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:40:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:41:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 05:42:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:43:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:45:00,24.0,3.0,0.0,2.0,0.0,1.0,1.0
2018-01-02 05:46:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:47:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:48:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:49:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:50:00,21.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-01-02 05:51:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:52:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:53:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:54:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:55:00,7.0,0.0,0.0,0.0,1.0,0.0,1.0
2018-01-02 05:56:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:57:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:58:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:59:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:00:00,70.0,4.0,3.0,0.0,3.0,2.0,6.0
2018-01-02 06:01:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:03:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:05:00,12.0,2.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 06:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:08:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:10:00,26.0,3.0,0.0,1.0,2.0,1.0,1.0
2018-01-02 06:11:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:12:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:15:00,42.0,3.0,2.0,1.0,5.0,1.0,1.0
2018-01-02 06:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:17:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:20:00,43.0,2.0,0.0,0.0,2.0,0.0,2.0
2018-01-02 06:21:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:23:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:25:00,14.0,1.0,2.0,1.0,1.0,0.0,1.0
2018-01-02 06:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:27:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:30:00,112.0,9.0,4.0,2.0,9.0,1.0,5.0
2018-01-02 06:31:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:32:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:33:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:34:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:35:00,31.0,0.0,3.0,0.0,3.0,0.0,0.0
2018-01-02 06:36:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:37:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:38:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:40:00,34.0,0.0,4.0,1.0,4.0,2.0,2.0
2018-01-02 06:41:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:42:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:43:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 06:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:45:00,66.0,5.0,7.0,0.0,6.0,2.0,4.0
2018-01-02 06:46:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 06:47:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:48:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:49:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:50:00,42.0,1.0,4.0,0.0,2.0,1.0,3.0
2018-01-02 06:51:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:52:00,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 06:53:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 06:54:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:55:00,24.0,0.0,2.0,0.0,6.0,1.0,2.0
2018-01-02 06:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:57:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:59:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:00:00,178.0,12.0,27.0,3.0,19.0,6.0,9.0
2018-01-02 07:01:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-02 07:02:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:04:00,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2018-01-02 07:05:00,33.0,1.0,4.0,1.0,2.0,1.0,0.0
2018-01-02 07:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:07:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 07:08:00,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 07:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:10:00,56.0,2.0,5.0,1.0,6.0,0.0,3.0
2018-01-02 07:11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:12:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:13:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:15:00,105.0,9.0,28.0,4.0,14.0,2.0,4.0
2018-01-02 07:16:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 07:17:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-02 07:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:20:00,61.0,2.0,26.0,0.0,14.0,2.0,3.0
2018-01-02 07:21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:25:00,36.0,0.0,15.0,0.0,11.0,1.0,1.0
2018-01-02 07:26:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:27:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:28:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:29:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:30:00,187.0,21.0,50.0,11.0,65.0,18.0,9.0
2018-01-02 07:31:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:32:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:33:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:34:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:35:00,27.0,2.0,7.0,1.0,12.0,1.0,6.0
2018-01-02 07:36:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 07:37:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 07:38:00,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-01-02 07:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:40:00,39.0,1.0,24.0,4.0,20.0,2.0,9.0
2018-01-02 07:41:00,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 07:42:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:43:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:45:00,79.0,5.0,30.0,7.0,47.0,9.0,4.0
2018-01-02 07:46:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:47:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 07:48:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 07:49:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:50:00,49.0,5.0,5.0,6.0,19.0,5.0,10.0
2018-01-02 07:51:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:52:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:53:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:54:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 07:55:00,15.0,1.0,8.0,3.0,9.0,3.0,6.0
2018-01-02 07:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:57:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 07:58:00,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 07:59:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:00:00,107.0,22.0,29.0,20.0,58.0,24.0,10.0
2018-01-02 08:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:02:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 08:03:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 08:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:05:00,19.0,0.0,8.0,2.0,16.0,0.0,3.0
2018-01-02 08:06:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 08:07:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 08:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:09:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:10:00,36.0,5.0,9.0,5.0,25.0,2.0,7.0
2018-01-02 08:11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:12:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 08:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:15:00,37.0,10.0,5.0,13.0,24.0,7.0,14.0
2018-01-02 08:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:17:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 08:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:20:00,19.0,6.0,5.0,8.0,12.0,6.0,9.0
2018-01-02 08:21:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:22:00,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 08:23:00,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-01-02 08:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:25:00,8.0,2.0,5.0,5.0,7.0,3.0,2.0
2018-01-02 08:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:27:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 08:28:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:30:00,68.0,16.0,11.0,37.0,66.0,31.0,27.0
2018-01-02 08:31:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:32:00,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 08:33:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2018-01-02 08:34:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:35:00,6.0,1.0,2.0,3.0,10.0,3.0,9.0
2018-01-02 08:36:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:37:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 08:38:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:40:00,8.0,3.0,4.0,6.0,15.0,9.0,17.0
2018-01-02 08:41:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 08:42:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:43:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:45:00,34.0,7.0,3.0,14.0,37.0,17.0,15.0
2018-01-02 08:46:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:47:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 08:48:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:49:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:50:00,15.0,5.0,3.0,5.0,16.0,8.0,15.0
2018-01-02 08:51:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:52:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:53:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 08:54:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2018-01-02 08:55:00,11.0,1.0,1.0,5.0,5.0,3.0,3.0
2018-01-02 08:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:57:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 08:59:00,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-02 09:00:00,44.0,21.0,5.0,56.0,74.0,42.0,28.0
2018-01-02 09:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:02:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:03:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:05:00,5.0,0.0,1.0,1.0,6.0,3.0,4.0
2018-01-02 09:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:07:00,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2018-01-02 09:08:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 09:09:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:10:00,3.0,2.0,3.0,13.0,14.0,12.0,18.0
2018-01-02 09:11:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2018-01-02 09:12:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:13:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 09:14:00,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2018-01-02 09:15:00,14.0,12.0,1.0,14.0,36.0,22.0,15.0
2018-01-02 09:16:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 09:17:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 09:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:19:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 09:20:00,5.0,0.0,1.0,8.0,13.0,6.0,18.0
2018-01-02 09:21:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:22:00,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 09:23:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 09:24:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 09:25:00,0.0,1.0,0.0,5.0,7.0,7.0,6.0
2018-01-02 09:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:27:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 09:28:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 09:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:30:00,32.0,13.0,6.0,68.0,81.0,29.0,34.0
2018-01-02 09:31:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:32:00,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2018-01-02 09:33:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 09:34:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 09:35:00,4.0,1.0,0.0,5.0,19.0,6.0,6.0
2018-01-02 09:36:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 09:37:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:38:00,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2018-01-02 09:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:40:00,5.0,2.0,0.0,14.0,14.0,6.0,10.0
2018-01-02 09:41:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 09:42:00,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2018-01-02 09:43:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-02 09:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:45:00,8.0,4.0,1.0,31.0,47.0,21.0,24.0
2018-01-02 09:46:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:47:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2018-01-02 09:48:00,0.0,0.0,0.0,0.0,2.0,0.0,1.0
2018-01-02 09:49:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:50:00,3.0,6.0,0.0,12.0,23.0,16.0,23.0
2018-01-02 09:51:00,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2018-01-02 09:52:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:53:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:54:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:55:00,1.0,3.0,0.0,8.0,4.0,5.0,12.0
2018-01-02 09:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:57:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 09:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 09:59:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 10:00:00,22.0,19.0,5.0,98.0,102.0,76.0,77.0
2018-01-02 10:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:02:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 10:03:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2018-01-02 10:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:05:00,1.0,1.0,0.0,10.0,14.0,4.0,9.0
2018-01-02 10:06:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2018-01-02 10:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:08:00,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2018-01-02 10:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:10:00,1.0,2.0,1.0,14.0,11.0,7.0,10.0
2018-01-02 10:11:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:13:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:15:00,5.0,9.0,0.0,31.0,44.0,14.0,34.0
2018-01-02 10:16:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 10:17:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 10:18:00,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2018-01-02 10:19:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:20:00,1.0,1.0,0.0,12.0,16.0,10.0,15.0
2018-01-02 10:21:00,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-01-02 10:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:23:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 10:24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:25:00,2.0,3.0,0.0,13.0,5.0,4.0,12.0
2018-01-02 10:26:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:27:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:28:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:29:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:30:00,14.0,14.0,1.0,84.0,87.0,35.0,63.0
2018-01-02 10:31:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:32:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:33:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:34:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 10:35:00,2.0,0.0,0.0,11.0,11.0,2.0,13.0
2018-01-02 10:36:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2018-01-02 10:37:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 10:38:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:39:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 10:40:00,1.0,4.0,0.0,14.0,16.0,2.0,33.0
2018-01-02 10:41:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:42:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2018-01-02 10:43:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 10:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:45:00,4.0,3.0,2.0,26.0,30.0,10.0,31.0
2018-01-02 10:46:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:47:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:48:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 10:49:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 10:50:00,1.0,4.0,1.0,11.0,18.0,3.0,26.0
2018-01-02 10:51:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 10:52:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-02 10:53:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 10:54:00,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2018-01-02 10:55:00,1.0,0.0,0.0,6.0,5.0,2.0,21.0
2018-01-02 10:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 10:57:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 10:58:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 10:59:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-01-02 11:00:00,12.0,17.0,3.0,89.0,73.0,39.0,114.0
2018-01-02 11:01:00,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2018-01-02 11:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 11:03:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 11:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 11:05:00,1.0,3.0,0.0,5.0,6.0,3.0,28.0
2018-01-02 11:06:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 11:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 11:08:00,0.0,0.0,0.0,0.0,2.0,1.0,1.0
2018-01-02 11:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 11:10:00,1.0,4.0,0.0,22.0,15.0,3.0,32.0
2018-01-02 11:11:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-02 11:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 11:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 11:14:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-01-02 11:15:00,5.0,4.0,2.0,27.0,26.0,14.0,47.0
2018-01-02 11:16:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-01-02 11:17:00,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-02 11:18:00,0.0,0.0,1.0,0.0,1.0,0.0,0.0
